"","time","country","province","cum_confirm","cum_heal","cum_dead","suspected"
"18799",2020-05-29,"中国","广东",1592,1582,8,0
"18800",2020-05-29,"中国","广西",254,252,2,0
"18801",2020-05-29,"中国","海南",169,163,6,0
"18802",2020-05-29,"中国","重庆",579,573,6,0
"18803",2020-05-29,"中国","四川",564,558,3,0
"18804",2020-05-29,"中国","贵州",147,145,2,0
"18805",2020-05-29,"中国","云南",185,183,2,0
"18806",2020-05-29,"中国","西藏",1,1,0,0
"18807",2020-05-29,"中国","陕西",308,305,3,0
"18808",2020-05-29,"中国","甘肃",139,137,2,0
"18809",2020-05-29,"中国","青海",18,18,0,0
"18810",2020-05-29,"中国","宁夏",75,75,0,0
"18811",2020-05-29,"中国","新疆",76,73,3,0
"18812",2020-05-29,"中国","台湾",442,420,7,0
"18813",2020-05-29,"中国","香港",1079,1035,4,0
"18814",2020-05-29,"中国","澳门",45,45,0,0
"18815",2020-05-30,"中国","北京",593,581,9,0
"18816",2020-05-30,"中国","天津",192,188,3,0
"18817",2020-05-30,"中国","河北",328,322,6,0
"18818",2020-05-30,"中国","山西",198,198,0,0
"18819",2020-05-30,"中国","内蒙古",232,206,1,0
"18820",2020-05-30,"中国","辽宁",149,147,2,0
"18821",2020-05-30,"中国","吉林",155,142,2,0
"18822",2020-05-30,"中国","黑龙江",945,932,13,0
"18823",2020-05-30,"中国","上海",672,657,7,0
"18824",2020-05-30,"中国","江苏",653,653,0,0
"18825",2020-05-30,"中国","浙江",1268,1267,1,0
"18826",2020-05-30,"中国","安徽",991,985,6,0
"18827",2020-05-30,"中国","福建",358,355,1,0
"18828",2020-05-30,"中国","江西",937,936,1,0
"18829",2020-05-30,"中国","山东",791,780,7,0
"18830",2020-05-30,"中国","河南",1276,1254,22,0
"18831",2020-05-30,"中国","湖北",68135,63618,4512,0
"18832",2020-05-30,"中国","湖南",1019,1015,4,0
"18833",2020-05-30,"中国","广东",1593,1583,8,0
"18834",2020-05-30,"中国","广西",254,252,2,0
"18835",2020-05-30,"中国","海南",169,163,6,0
"18836",2020-05-30,"中国","重庆",579,573,6,0
"18837",2020-05-30,"中国","四川",564,558,3,0
"18838",2020-05-30,"中国","贵州",147,145,2,0
"18839",2020-05-30,"中国","云南",185,183,2,0
"18840",2020-05-30,"中国","西藏",1,1,0,0
"18841",2020-05-30,"中国","陕西",308,305,3,0
"18842",2020-05-30,"中国","甘肃",139,137,2,0
"18843",2020-05-30,"中国","青海",18,18,0,0
"18844",2020-05-30,"中国","宁夏",75,75,0,0
"18845",2020-05-30,"中国","新疆",76,73,3,0
"18846",2020-05-30,"中国","台湾",442,421,7,0
"18847",2020-05-30,"中国","香港",1082,1036,4,0
"18848",2020-05-30,"中国","澳门",45,45,0,0
"19440",2020-05-31,"中国","北京",593,581,9,0
"19441",2020-05-31,"中国","天津",192,188,3,0
"19442",2020-05-31,"中国","河北",328,322,6,0
"19443",2020-05-31,"中国","山西",198,198,0,0
"19444",2020-05-31,"中国","内蒙古",232,206,1,0
"19445",2020-05-31,"中国","辽宁",149,147,2,0
"19446",2020-05-31,"中国","吉林",155,144,2,0
"19447",2020-05-31,"中国","黑龙江",945,932,13,0
"19448",2020-05-31,"中国","上海",672,657,7,0
"19449",2020-05-31,"中国","江苏",653,653,0,0
"19450",2020-05-31,"中国","浙江",1268,1267,1,0
"19451",2020-05-31,"中国","安徽",991,985,6,0
"19452",2020-05-31,"中国","福建",358,355,1,0
"19453",2020-05-31,"中国","江西",937,936,1,0
"19454",2020-05-31,"中国","山东",792,780,7,0
"19455",2020-05-31,"中国","河南",1276,1254,22,0
"19456",2020-05-31,"中国","湖北",68135,63619,4512,0
"19457",2020-05-31,"中国","湖南",1019,1015,4,0
"19458",2020-05-31,"中国","广东",1593,1583,8,0
"19459",2020-05-31,"中国","广西",254,252,2,0
"19460",2020-05-31,"中国","海南",169,163,6,0
"19461",2020-05-31,"中国","重庆",579,573,6,0
"19462",2020-05-31,"中国","四川",564,558,3,0
"19463",2020-05-31,"中国","贵州",147,145,2,0
"19464",2020-05-31,"中国","云南",185,183,2,0
"19465",2020-05-31,"中国","西藏",1,1,0,0
"19466",2020-05-31,"中国","陕西",308,305,3,0
"19467",2020-05-31,"中国","甘肃",139,137,2,0
"19468",2020-05-31,"中国","青海",18,18,0,0
"19469",2020-05-31,"中国","宁夏",75,75,0,0
"19470",2020-05-31,"中国","新疆",76,73,3,0
"19471",2020-05-31,"中国","台湾",442,422,7,0
"19472",2020-05-31,"中国","香港",1084,1037,4,0
"19473",2020-05-31,"中国","澳门",45,45,0,0
"19474",2020-06-01,"中国","北京",593,581,9,0
"19475",2020-06-01,"中国","天津",192,188,3,0
"19476",2020-06-01,"中国","河北",328,322,6,0
"19477",2020-06-01,"中国","山西",198,198,0,0
"19478",2020-06-01,"中国","内蒙古",235,207,1,0
"19479",2020-06-01,"中国","辽宁",149,147,2,0
"19480",2020-06-01,"中国","吉林",155,147,2,0
"19481",2020-06-01,"中国","黑龙江",945,932,13,0
"19482",2020-06-01,"中国","上海",672,660,7,0
"19483",2020-06-01,"中国","江苏",653,653,0,0
"19484",2020-06-01,"中国","浙江",1268,1267,1,0
"19485",2020-06-01,"中国","安徽",991,985,6,0
"19486",2020-06-01,"中国","福建",358,356,1,0
"19487",2020-06-01,"中国","江西",937,936,1,0
"19488",2020-06-01,"中国","山东",792,780,7,0
"19489",2020-06-01,"中国","河南",1276,1254,22,0
"19490",2020-06-01,"中国","湖北",68135,63620,4512,0
"19491",2020-06-01,"中国","湖南",1019,1015,4,0
"19492",2020-06-01,"中国","广东",1595,1583,8,0
"19493",2020-06-01,"中国","广西",254,252,2,0
"19494",2020-06-01,"中国","海南",169,162,6,0
"19495",2020-06-01,"中国","重庆",579,573,6,0
"19496",2020-06-01,"中国","四川",575,558,3,0
"19497",2020-06-01,"中国","贵州",147,145,2,0
"19498",2020-06-01,"中国","云南",185,183,2,0
"19499",2020-06-01,"中国","西藏",1,1,0,0
"19500",2020-06-01,"中国","陕西",309,305,3,0
"19501",2020-06-01,"中国","甘肃",139,137,2,0
"19502",2020-06-01,"中国","青海",18,18,0,0
"19503",2020-06-01,"中国","宁夏",75,75,0,0
"19504",2020-06-01,"中国","新疆",76,73,3,0
"19505",2020-06-01,"中国","台湾",443,427,7,0
"19506",2020-06-01,"中国","香港",1087,1037,4,0
"19507",2020-06-01,"中国","澳门",45,45,0,0
"19508",2020-06-02,"中国","北京",593,581,9,0
"19509",2020-06-02,"中国","天津",192,188,3,0
"19510",2020-06-02,"中国","河北",328,322,6,0
"19511",2020-06-02,"中国","山西",198,198,0,0
"19512",2020-06-02,"中国","内蒙古",235,209,1,0
"19513",2020-06-02,"中国","辽宁",149,147,2,0
"19514",2020-06-02,"中国","吉林",155,147,2,0
"19515",2020-06-02,"中国","黑龙江",945,932,13,0
"19516",2020-06-02,"中国","上海",673,661,7,0
"19517",2020-06-02,"中国","江苏",653,653,0,0
"19518",2020-06-02,"中国","浙江",1268,1267,1,0
"19519",2020-06-02,"中国","安徽",991,985,6,0
"19520",2020-06-02,"中国","福建",358,356,1,0
"19521",2020-06-02,"中国","江西",937,936,1,0
"19522",2020-06-02,"中国","山东",792,780,7,0
"19523",2020-06-02,"中国","河南",1276,1254,22,0
"19524",2020-06-02,"中国","湖北",68135,63620,4512,0
"19525",2020-06-02,"中国","湖南",1019,1015,4,0
"19526",2020-06-02,"中国","广东",1596,1583,8,0
"19527",2020-06-02,"中国","广西",254,252,2,0
"19528",2020-06-02,"中国","海南",169,162,6,0
"19529",2020-06-02,"中国","重庆",579,573,6,0
"19530",2020-06-02,"中国","四川",577,558,3,0
"19531",2020-06-02,"中国","贵州",147,145,2,0
"19532",2020-06-02,"中国","云南",185,183,2,0
"19533",2020-06-02,"中国","西藏",1,1,0,0
"19534",2020-06-02,"中国","陕西",309,305,3,0
"19535",2020-06-02,"中国","甘肃",139,137,2,0
"19536",2020-06-02,"中国","青海",18,18,0,0
"19537",2020-06-02,"中国","宁夏",75,75,0,0
"19538",2020-06-02,"中国","新疆",76,73,3,0
"19539",2020-06-02,"中国","台湾",443,427,7,0
"19540",2020-06-02,"中国","香港",1093,1038,4,0
"19541",2020-06-02,"中国","澳门",45,45,0,0
"19542",2020-06-03,"中国","北京",594,582,9,0
"19543",2020-06-03,"中国","天津",192,188,3,0
"19544",2020-06-03,"中国","河北",328,322,6,0
"19545",2020-06-03,"中国","山西",198,198,0,0
"19546",2020-06-03,"中国","内蒙古",235,209,1,0
"19547",2020-06-03,"中国","辽宁",149,147,2,0
"19548",2020-06-03,"中国","吉林",155,148,2,0
"19549",2020-06-03,"中国","黑龙江",947,934,13,0
"19550",2020-06-03,"中国","上海",673,661,7,0
"19551",2020-06-03,"中国","江苏",653,653,0,0
"19552",2020-06-03,"中国","浙江",1268,1267,1,0
"19553",2020-06-03,"中国","安徽",991,985,6,0
"19554",2020-06-03,"中国","福建",358,356,1,0
"19555",2020-06-03,"中国","江西",932,931,1,0
"19556",2020-06-03,"中国","山东",792,780,7,0
"19557",2020-06-03,"中国","河南",1276,1254,22,0
"19558",2020-06-03,"中国","湖北",68135,63620,4512,0
"19559",2020-06-03,"中国","湖南",1019,1015,4,0
"19560",2020-06-03,"中国","广东",1597,1583,8,0
"19561",2020-06-03,"中国","广西",254,252,2,0
"19562",2020-06-03,"中国","海南",169,162,6,0
